heldout_task,model,sharing,requested_pairs,adaptation_pairs,adaptation_recorded_episodes,macro_log_loss,macro_brier,macro_auc,state_weighted_log_loss,episode_weighted_log_loss,tasks,states
partial_reinforcement,flexible_linear,hierarchical,32,22,44,0.590074821201869,0.195230502807128,0.7916666666666666,0.5900748212018694,0.7024769381710602,1,20
solvability,finite_history,fully_shared,0,0,0,0.697399405027691,0.246045820157144,0.47638670852956566,0.6973994050276912,1.0772650829056722,1,313
solvability,finite_history,fully_shared,1,1,2,0.61735651825925,0.213755546427628,0.7148308041165184,0.6173565182592502,0.8187655837867406,1,313
solvability,finite_history,fully_shared,4,4,8,0.631575379906697,0.218340671431473,0.6299712192569337,0.631575379906697,0.875522839516099,1,313
solvability,finite_history,fully_shared,8,8,16,0.615611242500689,0.212663612550043,0.7143947322518752,0.6156112425006889,0.7728488406153403,1,313
solvability,finite_history,fully_shared,16,16,32,0.626548751871248,0.217298735692925,0.7124324088609804,0.6265487518712484,0.8236248609011706,1,313
solvability,finite_history,fully_shared,32,32,64,0.62367784452446,0.216450073813164,0.7124324088609804,0.6236778445244601,0.8240754849745944,1,313
solvability,finite_history,hierarchical,0,0,0,0.673416276817874,0.237202766044825,0.593864468864469,0.6734162768178741,1.079218240820358,1,313
solvability,finite_history,hierarchical,1,1,2,0.636484258308917,0.204999835725592,0.730267748124891,0.6364842583089172,0.7188593659697406,1,313
solvability,finite_history,hierarchical,4,4,8,0.663671017934732,0.215460573640577,0.7291775684632827,0.6636710179347324,0.8808779222848726,1,313
solvability,finite_history,hierarchical,8,8,16,0.573506924564019,0.196073105979939,0.7716073608930751,0.5735069245640185,0.7251671867188942,1,313
solvability,finite_history,hierarchical,16,16,32,0.634194030414104,0.217017190624145,0.7090746555032269,0.6341940304141038,0.8034434077975129,1,313
solvability,finite_history,hierarchical,32,32,64,0.582467669139539,0.200776687319006,0.7409079016221874,0.5824676691395391,0.7681591268276772,1,313
solvability,dual_history,fully_shared,0,0,0,0.63243042666395,0.220335673807135,0.6359672073957788,0.6324304266639503,0.7833505250287329,1,313
solvability,dual_history,fully_shared,1,1,2,0.57874844174997,0.198021757336667,0.7748997034711321,0.5787484417499704,0.765016960944657,1,313
solvability,dual_history,fully_shared,4,4,8,0.618115588760446,0.213929651456211,0.6855921855921857,0.6181155887604464,0.8447395584423533,1,313
solvability,dual_history,fully_shared,8,8,16,0.588023255197448,0.200750380399017,0.7382696668410954,0.5880232551974477,0.7154538561367797,1,313
solvability,dual_history,fully_shared,16,16,32,0.589981168270535,0.201852340093778,0.7557125414268271,0.5899811682705352,0.7616929900493034,1,313
solvability,dual_history,fully_shared,32,32,64,0.602502938542424,0.207387483568407,0.7022065236350951,0.6025029385424236,0.7438041781333381,1,313
solvability,dual_history,hierarchical,0,0,0,0.636358271755017,0.222739788535061,0.6572475143903715,0.6363582717550169,0.9198981811323278,1,313
solvability,dual_history,hierarchical,1,1,2,0.562186037460915,0.191836441587341,0.7642595499738357,0.5621860374609154,0.7265297804636465,1,313
solvability,dual_history,hierarchical,4,4,8,0.597404432388811,0.20615221443848,0.7478632478632479,0.5974044323888108,0.8419768820877982,1,313
solvability,dual_history,hierarchical,8,8,16,0.56684036632143,0.192332958010811,0.7554508983080411,0.5668403663214304,0.6764860248509867,1,313
solvability,dual_history,hierarchical,16,16,32,0.569930273054671,0.193750581395019,0.7860631432060003,0.5699302730546708,0.7205290023826775,1,313
solvability,dual_history,hierarchical,32,32,64,0.579948595247903,0.198051287498267,0.7442002442002442,0.5799485952479025,0.7035617264408887,1,313
solvability,latent_commitment,fully_shared,0,0,0,1.760342726298627,0.466546431891669,0.36638758067329497,1.760342726298627,1.1224498879617644,1,313
solvability,latent_commitment,fully_shared,1,1,2,0.764925861036406,0.28099226706258,0.4365079365079365,0.764925861036406,0.9623538203905153,1,313
solvability,latent_commitment,fully_shared,4,4,8,1.174233299717599,0.381802896030585,0.38099598813884533,1.1742332997175993,1.069693120174858,1,313
solvability,latent_commitment,fully_shared,8,8,16,0.696492161633277,0.251279182664303,0.46733821733821734,0.696492161633277,0.8832779514728262,1,313
solvability,latent_commitment,fully_shared,16,16,32,0.674891880996818,0.240403543829358,0.49223792080934936,0.6748918809968183,0.910059346186944,1,313
solvability,latent_commitment,fully_shared,32,32,64,0.749202229385245,0.275013294661577,0.45364556078841795,0.7492022293852445,0.9422119173962128,1,313
solvability,latent_commitment,hierarchical,0,0,0,0.882867423222162,0.326724635700836,0.3700505843362986,0.8828674232221623,1.060053503593946,1,313
solvability,latent_commitment,hierarchical,1,1,2,0.728994299536698,0.26239034194069,0.47169893598465024,0.7289942995366978,1.04914901716335,1,313
solvability,latent_commitment,hierarchical,4,4,8,1.15635036659595,0.375700797458702,0.5057125414268271,1.1563503665959498,1.090056362081487,1,313
solvability,latent_commitment,hierarchical,8,8,16,0.634898746169793,0.221923528714455,0.6713762428048142,0.6348987461697926,0.7958984914460036,1,313
solvability,latent_commitment,hierarchical,16,16,32,0.625295606224815,0.218066320885463,0.703122274550846,0.6252956062248148,0.8444828816901319,1,313
solvability,latent_commitment,hierarchical,32,32,64,0.702742000220056,0.252245938306054,0.5835077620791906,0.7027420002200562,0.8543062480275156,1,313
solvability,flexible_linear,fully_shared,0,0,0,0.700869900370476,0.247517686867311,0.46027385313099606,0.7008699003704757,1.0085798949765867,1,313
solvability,flexible_linear,fully_shared,1,1,2,0.622185734149623,0.215562076929969,0.7015088086516659,0.6221857341496229,0.8556186080409126,1,313
solvability,flexible_linear,fully_shared,4,4,8,0.656490404791468,0.227127837281023,0.584074655503227,0.6564904047914684,0.9264383277841689,1,313
solvability,flexible_linear,fully_shared,8,8,16,0.617093663797927,0.213804406624434,0.7048229548229549,0.6170936637979271,0.7797307493153118,1,313
solvability,flexible_linear,fully_shared,16,16,32,0.629406274232651,0.21854158693505,0.6787458573172859,0.6294062742326515,0.8331160814501009,1,313
solvability,flexible_linear,fully_shared,32,32,64,0.632110705444444,0.219912368696377,0.6737746380603524,0.6321107054444437,0.8033716112801027,1,313
solvability,flexible_linear,hierarchical,0,0,0,0.70677409891946,0.247469175370372,0.5082635618349904,0.7067740989194597,1.1362894079501842,1,313
solvability,flexible_linear,hierarchical,1,1,2,0.665554766172,0.21369090537137,0.7403628117913832,0.6655547661719999,0.802582858285334,1,313
solvability,flexible_linear,hierarchical,4,4,8,0.665772644359276,0.213344027442486,0.7072649572649572,0.6657726443592756,0.9191778556043846,1,313
solvability,flexible_linear,hierarchical,8,8,16,0.601766875934912,0.20406217708784,0.7528780743066457,0.6017668759349124,0.7372532685528557,1,313
solvability,flexible_linear,hierarchical,16,16,32,0.623081757017368,0.211064989530583,0.7549276120704693,0.6230817570173679,0.7664318151100221,1,313
solvability,flexible_linear,hierarchical,32,32,64,0.590422389278083,0.202698478090581,0.7377245770102913,0.5904223892780834,0.7297416320238956,1,313
